participant_id,fsm_number,fsm_type,test_condition,learning_condition,trial_number,trial_type,state_1,response_1,state_2,response_2,state_3,option_1,option_2,correctResponse,response,response_correct,response_time,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an
89,21.0,easy,prediction,Experiment 1 (no preview),10,visible,3.0,b,3.0,a,,1.0,3.0,1.0,1,1.0,2409.7829999761307,0.5997202238209431,0.00019984012789768185,1.9435139817746387,1.0,,,,
89,21.0,easy,prediction,Experiment 1 (no preview),11,visible,2.0,a,3.0,a,,3.0,1.0,1.0,1,1.0,2169.670000047656,0.00019984012789768185,0.5997202238209431,1.9435139817746385,1.0,,,,
89,21.0,easy,prediction,Experiment 1 (no preview),12,hidden,2.0,a,,a,,3.0,1.0,1.0,3,0.0,8787.610999976168,0.00025463104248046875,0.27685546875,1.3241484818690707,0.0,0.00019979476928710938,0.00019979476928710938,0.0,
89,21.0,easy,prediction,Experiment 1 (no preview),13,hidden,2.0,b,,a,,1.0,3.0,3.0,3,1.0,3230.2909999761614,0.0003597736358642578,0.461181640625,1.7212831672232538,1.0,7.68899917602539e-05,0.46142578125,1.7245407955583378,1.0
89,21.0,easy,prediction,Experiment 1 (no preview),14,hidden,1.0,b,,a,,2.0,1.0,2.0,2,1.0,2525.924000047671,0.99853515625,0.0004825592041015625,2.3917487229998824,1.0,0.99951171875,0.00019979476928710938,2.3954553277538095,1.0
89,21.0,easy,prediction,Experiment 1 (no preview),15,hidden,0.0,b,,a,,3.0,0.0,0.0,3,0.0,9117.891999999993,0.46142578125,0.5380859375,0.12799338653772457,0.0,0.46142578125,0.53857421875,0.12875832193798498,0.0
89,21.0,easy,prediction,Experiment 1 (no preview),16,hidden,3.0,b,,a,,3.0,1.0,1.0,1,1.0,3609.7249999999767,0.00031828880310058594,0.599609375,1.94217412421547,1.0,0.00019979476928710938,0.599609375,1.943356003131281,1.0
89,21.0,easy,prediction,Experiment 1 (no preview),17,hidden,0.0,a,,a,,1.0,0.0,0.0,0,1.0,5108.259000047692,0.0002467632293701172,0.5380859375,1.8508381938730378,1.0,7.68899917602539e-05,0.53857421875,1.853299117496323,1.0
89,21.0,easy,prediction,Experiment 1 (no preview),18,visible,0.0,b,2.0,b,,2.0,3.0,2.0,2,1.0,937.7829999999958,0.9990013315579229,0.0003328894806924102,2.3936636137210456,1.0,,,,
89,21.0,easy,prediction,Experiment 1 (no preview),19,visible,1.0,b,0.0,b,,2.0,1.0,2.0,2,1.0,2721.0129999761702,0.9996251874062968,0.00012493753123438283,2.3963058805197277,1.0,,,,
89,21.0,easy,prediction,Experiment 1 (no preview),20,visible,2.0,b,2.0,a,,1.0,3.0,3.0,3,1.0,3317.344999999972,7.689941556444171e-05,0.46147339280221467,1.7246255025099255,1.0,,,,
90,21.0,easy,prediction,Experiment 1 (no preview),1,visible,3.0,a,1.0,b,,3.0,0.0,0.0,0,1.0,1995.7539999284784,0.25,0.25,0.0,1.0,,,,
90,21.0,easy,prediction,Experiment 1 (no preview),2,visible,3.0,a,1.0,a,,0.0,1.0,0.0,1,0.0,1436.076000023837,0.25,0.25,0.0,0.0,,,,
90,21.0,easy,prediction,Experiment 1 (no preview),3,visible,2.0,a,3.0,a,,0.0,3.0,0.0,0,1.0,769.0320000000065,0.25,0.25,0.0,1.0,,,,
90,21.0,easy,prediction,Experiment 1 (no preview),4,hidden,0.0,b,,a,,3.0,0.0,0.0,0,1.0,417.1919999284728,0.498779296875,0.498779296875,0.0,,0.49951171875,0.49951171875,0.0,
90,21.0,easy,prediction,Experiment 1 (no preview),5,visible,2.0,b,2.0,a,,1.0,3.0,3.0,1,0.0,682.9809999999998,0.0004990019960079841,0.49950099800399206,1.7859498421315991,0.0,,,,
90,21.0,easy,prediction,Experiment 1 (no preview),6,visible,1.0,b,0.0,b,,2.0,1.0,2.0,2,1.0,284.96599997614976,0.9970119521912352,0.0009960159362549803,2.3852642856712984,1.0,,,,
90,21.0,easy,prediction,Experiment 1 (no preview),7,hidden,2.0,a,,b,,1.0,3.0,3.0,3,1.0,336.9139999761537,0.0006361007690429688,0.5,1.7854186073603548,1.0,0.000995635986328125,0.000995635986328125,0.0,
90,21.0,easy,prediction,Experiment 1 (no preview),8,visible,3.0,b,3.0,a,,1.0,3.0,1.0,1,1.0,396.24199997616233,0.25,0.25,0.0,0.0,,,,
90,21.0,easy,prediction,Experiment 1 (no preview),9,hidden,2.0,b,,a,,1.0,3.0,3.0,3,1.0,291.87699992847047,0.0007481575012207031,0.499267578125,1.783084293595708,1.0,0.0004987716674804688,0.49951171875,1.7859700166058208,1.0
90,21.0,easy,prediction,Experiment 1 (no preview),10,hidden,3.0,a,,b,,2.0,1.0,2.0,1,0.0,567.7770000238379,0.5615234375,0.0628662109375,1.401616341788092,0.0,0.9970703125,0.000995635986328125,2.385321245629409,0.0
90,21.0,easy,prediction,Experiment 1 (no preview),11,visible,1.0,a,0.0,a,,2.0,0.0,2.0,0,0.0,328.9850000238512,0.25,0.25,0.0,0.0,,,,
90,21.0,easy,prediction,Experiment 1 (no preview),12,hidden,2.0,a,,b,,0.0,3.0,3.0,0,0.0,633.1529999999912,0.0006361007690429688,0.5,1.7854186073603548,0.0,0.000995635986328125,0.000995635986328125,0.0,
90,21.0,easy,prediction,Experiment 1 (no preview),13,visible,0.0,b,2.0,b,,2.0,3.0,2.0,2,1.0,475.85699999998906,0.9990013315579229,0.0003328894806924102,2.3936636137210456,1.0,,,,
90,21.0,easy,prediction,Experiment 1 (no preview),14,hidden,3.0,a,,a,,2.0,1.0,2.0,1,0.0,815.17699997616,0.1876220703125,0.1876220703125,0.0,,0.25,0.25,0.0,
90,21.0,easy,prediction,Experiment 1 (no preview),15,hidden,1.0,b,,a,,2.0,1.0,2.0,2,1.0,345.1959999523242,0.1876220703125,0.1876220703125,0.0,,0.25,0.25,0.0,
90,21.0,easy,prediction,Experiment 1 (no preview),16,hidden,2.0,a,,a,,3.0,1.0,1.0,1,1.0,2759.6429999523098,0.250244140625,0.2498779296875,0.0010461346283081065,0.0,0.25,0.25,0.0,
90,21.0,easy,prediction,Experiment 1 (no preview),17,hidden,0.0,a,,a,,1.0,0.0,0.0,1,0.0,958.0049999284674,0.1876220703125,0.312255859375,0.359996811983326,0.0,0.25,0.25,0.0,
90,21.0,easy,prediction,Experiment 1 (no preview),18,hidden,3.0,b,,a,,3.0,1.0,1.0,3,0.0,341.1870000238414,0.25,0.25,0.0,,0.25,0.25,0.0,
