participant_id,fsm_number,test_condition,timestamp,learning_counter,state_current,response_current,state_next,task,learning_condition,response_time,fsm_type
244,22.0,prediction,2023-03-22T19:13:29.642Z,2,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),4996,hard
244,22.0,prediction,2023-03-22T19:13:34.107Z,3,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3234,hard
244,22.0,prediction,2023-03-22T19:13:37.925Z,4,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2614,hard
244,22.0,prediction,2023-03-22T19:13:44.074Z,5,1.0,a,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),4942,hard
244,22.0,prediction,2023-03-22T19:13:46.889Z,6,1.0,a,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1791,hard
244,22.0,prediction,2023-03-22T19:13:50.087Z,7,1.0,a,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2182,hard
244,22.0,prediction,2023-03-22T19:13:53.487Z,8,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2374,hard
244,22.0,prediction,2023-03-22T19:13:56.001Z,9,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1489,hard
244,22.0,prediction,2023-03-22T19:13:58.501Z,10,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1481,hard
244,22.0,prediction,2023-03-22T19:14:00.516Z,11,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),988,hard
244,22.0,prediction,2023-03-22T19:14:02.615Z,12,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1087,hard
244,22.0,prediction,2023-03-22T19:14:23.644Z,13,1.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3803,hard
244,22.0,prediction,2023-03-22T19:14:26.075Z,14,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1412,hard
244,22.0,prediction,2023-03-22T19:14:28.473Z,15,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1378,hard
244,22.0,prediction,2023-03-22T19:14:30.756Z,16,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1255,hard
244,22.0,prediction,2023-03-22T19:14:34.923Z,17,3.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3147,hard
244,22.0,prediction,2023-03-22T19:14:44.620Z,18,3.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1854,hard
244,22.0,prediction,2023-03-22T19:14:49.508Z,19,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3870,hard
244,22.0,prediction,2023-03-22T19:14:54.983Z,20,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),4455,hard
244,22.0,prediction,2023-03-22T19:14:59.998Z,21,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),4001,hard
244,22.0,prediction,2023-03-22T19:15:02.346Z,22,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1323,hard
244,22.0,prediction,2023-03-22T19:15:13.327Z,23,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1622,hard
244,22.0,prediction,2023-03-22T19:15:17.109Z,24,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2763,hard
244,22.0,prediction,2023-03-22T19:15:20.490Z,25,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2356,hard
244,22.0,prediction,2023-03-22T19:15:24.006Z,26,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2494,hard
244,22.0,prediction,2023-03-22T19:15:26.738Z,27,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1716,hard
244,22.0,prediction,2023-03-22T19:15:35.701Z,28,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1617,hard
244,22.0,prediction,2023-03-22T19:15:37.735Z,29,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1021,hard
244,22.0,prediction,2023-03-22T19:15:40.000Z,30,3.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1248,hard
244,22.0,prediction,2023-03-22T19:15:42.216Z,31,3.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1204,hard
244,22.0,prediction,2023-03-22T19:15:44.066Z,32,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),833,hard
244,22.0,prediction,2023-03-22T19:15:52.612Z,33,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1743,hard
244,22.0,prediction,2023-03-22T19:15:54.418Z,34,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),784,hard
244,22.0,prediction,2023-03-22T19:15:56.228Z,35,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),799,hard
244,22.0,prediction,2023-03-22T19:15:58.110Z,36,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),868,hard
244,22.0,prediction,2023-03-22T19:15:59.893Z,37,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),760,hard
244,22.0,prediction,2023-03-22T19:16:01.660Z,38,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),753,hard
244,22.0,prediction,2023-03-22T19:16:03.398Z,39,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),709,hard
244,22.0,prediction,2023-03-22T19:16:05.091Z,40,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),676,hard
244,22.0,prediction,2023-03-22T19:16:06.808Z,41,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),698,hard
244,22.0,prediction,2023-03-22T19:16:08.523Z,42,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),697,hard
244,22.0,prediction,2023-03-22T19:16:10.157Z,43,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),618,hard
244,22.0,prediction,2023-03-22T19:16:11.645Z,44,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),462,hard
244,22.0,prediction,2023-03-22T19:16:13.322Z,45,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),670,hard
245,22.0,prediction,2023-03-22T19:32:01.376Z,2,1.0,a,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1270,hard
245,22.0,prediction,2023-03-22T19:32:03.358Z,3,1.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),944,hard
245,22.0,prediction,2023-03-22T19:32:05.660Z,4,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1112,hard
245,22.0,prediction,2023-03-22T19:32:07.810Z,5,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),816,hard
245,22.0,prediction,2023-03-22T19:32:11.576Z,6,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2737,hard
245,22.0,prediction,2023-03-22T19:32:13.376Z,7,3.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),777,hard
245,22.0,prediction,2023-03-22T19:32:15.442Z,8,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1039,hard
245,22.0,prediction,2023-03-22T19:32:17.392Z,9,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),776,hard
245,22.0,prediction,2023-03-22T19:32:19.075Z,10,1.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),661,hard
245,22.0,prediction,2023-03-22T19:32:20.626Z,11,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),535,hard
245,22.0,prediction,2023-03-22T19:32:22.408Z,12,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),761,hard
245,22.0,prediction,2023-03-22T19:32:37.776Z,13,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3755,hard
245,22.0,prediction,2023-03-22T19:32:40.074Z,14,3.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1250,hard
245,22.0,prediction,2023-03-22T19:32:42.822Z,15,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1731,hard
245,22.0,prediction,2023-03-22T19:32:45.753Z,16,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1906,hard
245,22.0,prediction,2023-03-22T19:32:48.020Z,17,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1216,hard
245,22.0,prediction,2023-03-22T19:32:59.240Z,18,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1826,hard
245,22.0,prediction,2023-03-22T19:33:00.987Z,19,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),727,hard
245,22.0,prediction,2023-03-22T19:33:02.570Z,20,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),561,hard
245,22.0,prediction,2023-03-22T19:33:04.169Z,21,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),576,hard
245,22.0,prediction,2023-03-22T19:33:06.136Z,22,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),937,hard
245,22.0,prediction,2023-03-22T19:33:15.536Z,23,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1702,hard
245,22.0,prediction,2023-03-22T19:33:17.669Z,24,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1108,hard
245,22.0,prediction,2023-03-22T19:33:20.269Z,25,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1583,hard
245,22.0,prediction,2023-03-22T19:33:21.794Z,26,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),497,hard
245,22.0,prediction,2023-03-22T19:33:23.818Z,27,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),991,hard
245,22.0,prediction,2023-03-22T19:33:32.468Z,28,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1550,hard
245,22.0,prediction,2023-03-22T19:33:35.019Z,29,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1525,hard
245,22.0,prediction,2023-03-22T19:33:37.134Z,30,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1091,hard
245,22.0,prediction,2023-03-22T19:33:38.835Z,31,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),681,hard
245,22.0,prediction,2023-03-22T19:33:40.623Z,32,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),757,hard
245,22.0,prediction,2023-03-22T19:33:49.122Z,33,1.0,a,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),965,hard
245,22.0,prediction,2023-03-22T19:33:50.896Z,34,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),728,hard
245,22.0,prediction,2023-03-22T19:34:09.164Z,35,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),17240,hard
245,22.0,prediction,2023-03-22T19:34:10.404Z,36,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),224,hard
245,22.0,prediction,2023-03-22T19:34:11.960Z,37,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),526,hard
245,22.0,prediction,2023-03-22T19:34:13.371Z,38,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),398,hard
245,22.0,prediction,2023-03-22T19:34:14.945Z,39,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),541,hard
245,22.0,prediction,2023-03-22T19:34:16.870Z,40,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),872,hard
245,22.0,prediction,2023-03-22T19:34:18.996Z,41,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1095,hard
245,22.0,prediction,2023-03-22T19:34:21.021Z,42,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1017,hard
245,22.0,prediction,2023-03-22T19:34:24.155Z,43,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2112,hard
245,22.0,prediction,2023-03-22T19:34:26.754Z,44,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1581,hard
245,22.0,prediction,2023-03-22T19:34:28.387Z,45,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),611,hard
247,22.0,prediction,2023-03-22T19:51:09.801Z,2,3.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3842,hard
247,22.0,prediction,2023-03-22T19:51:12.433Z,3,3.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1606,hard
247,22.0,prediction,2023-03-22T19:51:15.784Z,4,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2329,hard
247,22.0,prediction,2023-03-22T19:51:18.184Z,5,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1209,hard
247,22.0,prediction,2023-03-22T19:51:20.586Z,6,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1196,hard
247,22.0,prediction,2023-03-22T19:51:26.018Z,7,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),4421,hard
247,22.0,prediction,2023-03-22T19:51:29.268Z,8,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2066,hard
247,22.0,prediction,2023-03-22T19:51:34.603Z,9,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),4320,hard
247,22.0,prediction,2023-03-22T19:51:36.602Z,10,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),984,hard
247,22.0,prediction,2023-03-22T19:51:38.169Z,11,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),543,hard
247,22.0,prediction,2023-03-22T19:51:39.818Z,12,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),629,hard
247,22.0,prediction,2023-03-22T19:51:53.119Z,13,1.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),4625,hard
247,22.0,prediction,2023-03-22T19:51:55.352Z,14,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1219,hard
247,22.0,prediction,2023-03-22T19:51:58.535Z,15,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2167,hard
247,22.0,prediction,2023-03-22T19:52:01.084Z,16,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1533,hard
247,22.0,prediction,2023-03-22T19:52:03.484Z,17,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1389,hard
247,22.0,prediction,2023-03-22T19:52:20.986Z,18,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),6972,hard
247,22.0,prediction,2023-03-22T19:52:25.169Z,19,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3161,hard
247,22.0,prediction,2023-03-22T19:52:27.368Z,20,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1190,hard
247,22.0,prediction,2023-03-22T19:52:30.668Z,21,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2281,hard
247,22.0,prediction,2023-03-22T19:52:33.501Z,22,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1825,hard
247,22.0,prediction,2023-03-22T19:52:45.386Z,23,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2826,hard
247,22.0,prediction,2023-03-22T19:52:48.085Z,24,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1686,hard
247,22.0,prediction,2023-03-22T19:52:51.723Z,25,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2621,hard
247,22.0,prediction,2023-03-22T19:52:56.586Z,26,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3854,hard
247,22.0,prediction,2023-03-22T19:53:00.968Z,27,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3365,hard
247,22.0,prediction,2023-03-22T19:53:11.203Z,28,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3302,hard
247,22.0,prediction,2023-03-22T19:53:12.906Z,29,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),687,hard
247,22.0,prediction,2023-03-22T19:53:14.418Z,30,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),505,hard
247,22.0,prediction,2023-03-22T19:53:17.451Z,31,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2016,hard
247,22.0,prediction,2023-03-22T19:53:19.619Z,32,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1148,hard
247,22.0,prediction,2023-03-22T19:53:32.535Z,33,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1811,hard
247,22.0,prediction,2023-03-22T19:53:34.969Z,34,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1415,hard
247,22.0,prediction,2023-03-22T19:53:36.601Z,35,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),612,hard
247,22.0,prediction,2023-03-22T19:53:38.756Z,36,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1135,hard
247,22.0,prediction,2023-03-22T19:53:41.035Z,37,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1270,hard
247,22.0,prediction,2023-03-22T19:53:45.334Z,38,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3285,hard
247,22.0,prediction,2023-03-22T19:53:47.173Z,39,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),814,hard
247,22.0,prediction,2023-03-22T19:53:49.402Z,40,1.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1225,hard
247,22.0,prediction,2023-03-22T19:53:51.517Z,41,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1100,hard
247,22.0,prediction,2023-03-22T19:53:53.285Z,42,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),756,hard
247,22.0,prediction,2023-03-22T19:53:54.834Z,43,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),539,hard
247,22.0,prediction,2023-03-22T19:53:59.018Z,44,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3166,hard
247,22.0,prediction,2023-03-22T19:54:15.935Z,45,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),15902,hard
246,22.0,prediction,2023-03-22T19:52:35.297Z,2,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2121,hard
246,22.0,prediction,2023-03-22T19:52:38.848Z,3,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2313,hard
246,22.0,prediction,2023-03-22T19:52:41.350Z,4,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1260,hard
246,22.0,prediction,2023-03-22T19:52:43.802Z,5,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1394,hard
246,22.0,prediction,2023-03-22T19:52:45.801Z,6,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),946,hard
246,22.0,prediction,2023-03-22T19:52:48.033Z,7,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1172,hard
246,22.0,prediction,2023-03-22T19:52:50.231Z,8,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),984,hard
246,22.0,prediction,2023-03-22T19:52:52.118Z,9,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),851,hard
246,22.0,prediction,2023-03-22T19:52:54.817Z,10,3.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1657,hard
246,22.0,prediction,2023-03-22T19:52:56.616Z,11,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),761,hard
246,22.0,prediction,2023-03-22T19:52:58.717Z,12,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1059,hard
246,22.0,prediction,2023-03-22T19:53:09.818Z,13,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2661,hard
246,22.0,prediction,2023-03-22T19:53:12.002Z,14,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1149,hard
246,22.0,prediction,2023-03-22T19:53:14.050Z,15,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1016,hard
246,22.0,prediction,2023-03-22T19:53:16.000Z,16,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),897,hard
246,22.0,prediction,2023-03-22T19:53:18.334Z,17,3.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1277,hard
246,22.0,prediction,2023-03-22T19:53:27.667Z,18,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1038,hard
246,22.0,prediction,2023-03-22T19:53:29.415Z,19,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),711,hard
246,22.0,prediction,2023-03-22T19:53:31.581Z,20,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1109,hard
246,22.0,prediction,2023-03-22T19:53:33.399Z,21,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),761,hard
246,22.0,prediction,2023-03-22T19:53:35.533Z,22,1.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1084,hard
246,22.0,prediction,2023-03-22T19:53:44.466Z,23,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1049,hard
246,22.0,prediction,2023-03-22T19:53:46.148Z,24,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),633,hard
246,22.0,prediction,2023-03-22T19:53:48.448Z,25,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1257,hard
246,22.0,prediction,2023-03-22T19:53:50.378Z,26,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),866,hard
246,22.0,prediction,2023-03-22T19:53:52.247Z,27,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),831,hard
246,22.0,prediction,2023-03-22T19:53:59.560Z,28,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),734,hard
246,22.0,prediction,2023-03-22T19:54:01.432Z,29,1.0,a,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),820,hard
246,22.0,prediction,2023-03-22T19:54:03.533Z,30,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1034,hard
246,22.0,prediction,2023-03-22T19:54:05.265Z,31,1.0,a,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),692,hard
246,22.0,prediction,2023-03-22T19:54:06.998Z,32,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),690,hard
246,22.0,prediction,2023-03-22T19:54:16.877Z,33,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),722,hard
246,22.0,prediction,2023-03-22T19:54:18.546Z,34,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),648,hard
246,22.0,prediction,2023-03-22T19:54:20.332Z,35,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),736,hard
246,22.0,prediction,2023-03-22T19:54:22.279Z,36,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),900,hard
246,22.0,prediction,2023-03-22T19:54:23.933Z,37,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),618,hard
246,22.0,prediction,2023-03-22T19:54:26.377Z,38,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1402,hard
246,22.0,prediction,2023-03-22T19:54:28.180Z,39,1.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),774,hard
246,22.0,prediction,2023-03-22T19:54:30.048Z,40,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),825,hard
246,22.0,prediction,2023-03-22T19:54:32.180Z,41,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1097,hard
246,22.0,prediction,2023-03-22T19:54:34.649Z,42,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1405,hard
246,22.0,prediction,2023-03-22T19:54:36.583Z,43,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),886,hard
246,22.0,prediction,2023-03-22T19:54:38.198Z,44,1.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),573,hard
246,22.0,prediction,2023-03-22T19:54:39.970Z,45,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),729,hard
248,22.0,prediction,2023-03-22T19:56:46.752Z,2,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),6311,hard
248,22.0,prediction,2023-03-22T19:56:50.819Z,3,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2858,hard
248,22.0,prediction,2023-03-22T19:56:54.219Z,4,3.0,b,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),2372,hard
248,22.0,prediction,2023-03-22T19:57:00.487Z,5,2.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),5100,hard
248,22.0,prediction,2023-03-22T19:57:03.169Z,6,2.0,b,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1669,hard
248,22.0,prediction,2023-03-22T19:57:05.769Z,7,0.0,a,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1585,hard
248,22.0,prediction,2023-03-22T19:57:08.503Z,8,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1712,hard
248,22.0,prediction,2023-03-22T19:57:10.986Z,9,2.0,b,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1466,hard
248,22.0,prediction,2023-03-22T19:57:13.585Z,10,1.0,a,1.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1407,hard
248,22.0,prediction,2023-03-22T19:57:15.885Z,11,1.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1276,hard
248,22.0,prediction,2023-03-22T19:57:18.235Z,12,3.0,a,0.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1335,hard
248,22.0,prediction,2023-03-22T19:57:35.787Z,13,0.0,b,3.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),3096,hard
248,22.0,prediction,2023-03-22T19:57:38.284Z,14,3.0,a,2.0,chatbot-interaction-task-v3-p22,Experiment 2 (test preview),1482,hard
